entity,n-authors,n-revs,soc,robot-type
builtin/providers/aws/resource_aws_lambda_event_source_mapping.go,6.0,9.0,2380.0,1
terraform/util.go,6.0,9.0,1387.0,0
builtin/providers/aws/resource_aws_rds_cluster_parameter_group.go,6.0,9.0,2381.0,1
builtin/providers/aws/resource_aws_app_cookie_stickiness_policy.go,6.0,9.0,2576.0,1
builtin/providers/vcd/config.go,6.0,8.0,2382.0,1
builtin/providers/google/compute_operation.go,6.0,8.0,2463.0,1
backend/remote-state/swift/backend.go,6.0,8.0,13.0,0
builtin/providers/aws/resource_aws_api_gateway_rest_api.go,6.0,8.0,2384.0,1
helper/resource/id.go,6.0,8.0,971.0,0
builtin/providers/digitalocean/config.go,6.0,8.0,2380.0,1
command/counthookaction_string.go,6.0,8.0,75.0,0
builtin/providers/github/resource_github_issue_label.go,6.0,8.0,2364.0,1
builtin/providers/azurerm/resource_arm_dns_zone.go,6.0,8.0,2333.0,1
builtin/providers/cloudflare/config.go,6.0,8.0,2346.0,1
builtin/providers/azurerm/resource_arm_resource_group.go,6.0,8.0,2444.0,1
builtin/providers/aws/resource_aws_autoscaling_group_waiting.go,6.0,8.0,2389.0,1
builtin/providers/azurerm/resource_arm_virtual_network_peering.go,6.0,7.0,2505.0,1
examples/aws-two-tier/main.tf,6.0,7.0,227.0,0
examples/aws-elb/README.md,6.0,7.0,159.0,0
builtin/providers/vcd/provider.go,6.0,7.0,2355.0,1
builtin/providers/mysql/provider.go,6.0,7.0,2340.0,1
builtin/providers/aws/data_source_aws_elb_service_account.go,6.0,7.0,2351.0,1
builtin/providers/aws/resource_aws_api_gateway_method_response.go,6.0,7.0,2400.0,1
builtin/providers/aws/resource_vpn_connection_route.go,6.0,7.0,2623.0,1
communicator/winrm/provisioner.go,6.0,7.0,67.0,0
builtin/providers/heroku/resource_heroku_cert.go,6.0,7.0,2355.0,1
builtin/providers/aws/resource_aws_api_gateway_deployment.go,6.0,7.0,2381.0,1
builtin/providers/packet/resource_packet_device.go,6.0,7.0,2416.0,1
builtin/providers/google/sqladmin_operation.go,6.0,6.0,2407.0,1
examples/google-two-tier/main.tf,6.0,6.0,102.0,0
builtin/providers/google/resource_pubsub_topic.go,6.0,6.0,2409.0,1
examples/aws-two-tier/variables.tf,6.0,6.0,227.0,0
terraform/node_resource_destroy.go,5.0,54.0,3321.0,2
backend/local/backend_local.go,5.0,52.0,2300.0,1
backend/remote/backend.go,5.0,52.0,482.0,0
terraform/resource_provider.go,5.0,51.0,1357.0,0
terraform/evaluate.go,5.0,51.0,3459.0,2
terraform/eval_read_data.go,5.0,46.0,3218.0,2
backend/backend.go,5.0,40.0,2821.0,1
terraform/provider_mock.go,5.0,39.0,1660.0,1
terraform/eval_output.go,5.0,34.0,3057.0,1
terraform/schemas.go,5.0,31.0,2749.0,1
terraform/node_resource_apply_instance.go,5.0,31.0,1346.0,0
config/interpolate.go,5.0,30.0,689.0,0
terraform/transform_import_state.go,5.0,30.0,3094.0,1
config/module/storage.go,5.0,29.0,676.0,0
helper/schema/resource_diff.go,5.0,28.0,1001.0,0
command/remote.go,5.0,27.0,162.0,0
builtin/providers/postgresql/resource_postgresql_database.go,5.0,27.0,2356.0,1
state/local.go,5.0,27.0,80.0,0
dag/graph.go,5.0,26.0,88.0,0
builtin/providers/test/provider.go,5.0,25.0,105.0,0
builtin/providers/rancher/resource_rancher_stack.go,5.0,25.0,2425.0,1
terraform/graph_config_node_variable.go,5.0,24.0,129.0,0
config/test-fixtures/basic.tf,5.0,22.0,3282.0,2
lang/funcs/filesystem.go,5.0,22.0,274.0,0
builtin/providers/cloudstack/resource_cloudstack_vpc.go,5.0,21.0,2496.0,1
builtin/providers/test/resource.go,5.0,20.0,58.0,0
builtin/providers/cloudstack/resource_cloudstack_network_acl_rule.go,5.0,20.0,2534.0,1
builtin/providers/openstack/resource_openstack_lb_member_v1.go,5.0,20.0,2532.0,1
terraform/context_import.go,5.0,19.0,2935.0,1
terraform/transform_tainted.go,5.0,19.0,153.0,0
command/workspace_delete.go,5.0,19.0,1403.0,0
terraform/semantics.go,5.0,19.0,847.0,0
terraform/eval.go,5.0,18.0,1844.0,1
builtin/providers/postgresql/resource_postgresql_role.go,5.0,17.0,2352.0,1
builtin/providers/cloudstack/resource_cloudstack_disk.go,5.0,17.0,2504.0,1
builtin/providers/vault/provider.go,5.0,16.0,2340.0,1
plugin/discovery/find.go,5.0,15.0,1013.0,0
lang/funcs/crypto.go,5.0,15.0,125.0,0
helper/schema/backend.go,5.0,15.0,1641.0,1
command/state.go,5.0,14.0,75.0,0
builtin/providers/aws/resource_aws_codebuild_project.go,5.0,14.0,2346.0,1
plugin/resource_provider.go,5.0,14.0,1067.0,0
backend/remote-state/azure/backend.go,5.0,14.0,1063.0,0
builtin/providers/openstack/util.go,5.0,13.0,2432.0,1
terraform/resource_provisioner_mock.go,5.0,12.0,1342.0,0
builtin/providers/librato/resource_librato_alert.go,5.0,12.0,2339.0,1
terraform/transform_resource_count.go,5.0,12.0,2205.0,1
plugin/client.go,5.0,12.0,1164.0,0
command/flag_kv.go,5.0,12.0,941.0,0
terraform/eval_check_prevent_destroy.go,5.0,12.0,3009.0,1
terraform/eval_provisioner.go,5.0,11.0,2179.0,1
terraform/transform_attach_state.go,5.0,11.0,2782.0,1
helper/schema/resource_timeout.go,5.0,11.0,1448.0,1
builtin/provisioners/chef/linux_provisioner.go,5.0,11.0,46.0,0
builtin/providers/pagerduty/structure.go,5.0,11.0,2384.0,1
terraform/state_v1.go,5.0,10.0,1072.0,0
internal/tfplugin5/tfplugin5.pb.go,5.0,10.0,117.0,0
GNUmakefile,5.0,10.0,46.0,0
backend/remote-state/backend.go,5.0,10.0,1341.0,0
config/string_list.go,5.0,10.0,18.0,0
backend/remote-state/consul/backend.go,5.0,10.0,18.0,0
builtin/providers/azurerm/resource_arm_managed_disk.go,5.0,10.0,2431.0,1
backend/local/hook_count.go,5.0,10.0,1148.0,0
builtin/providers/vcd/structure.go,5.0,10.0,2400.0,1
builtin/providers/aws/resource_aws_ecs_cluster.go,5.0,10.0,2526.0,1
backend/remote-state/azure/arm_client.go,5.0,10.0,34.0,0
builtin/providers/aws/resource_aws_nat_gateway.go,5.0,9.0,2413.0,1
builtin/providers/vcd/resource_vcd_dnat.go,5.0,9.0,2433.0,1
state/remote/azure.go,5.0,9.0,99.0,0
builtin/providers/aws/resource_aws_redshift_security_group.go,5.0,9.0,2450.0,1
builtin/providers/aws/data_source_aws_route_table.go,5.0,9.0,2336.0,1
builtin/providers/openstack/resource_openstack_objectstorage_container_v1.go,5.0,9.0,2435.0,1
builtin/providers/azurerm/resourceid.go,5.0,9.0,2350.0,1
builtin/providers/google/operation.go,5.0,9.0,68.0,0
command/env_command.go,5.0,9.0,71.0,0
builtin/providers/azurerm/resource_arm_traffic_manager_endpoint.go,5.0,9.0,2427.0,1
state/remote/swift.go,5.0,9.0,17.0,0
builtin/providers/vcd/resource_vcd_snat.go,5.0,9.0,2433.0,1
builtin/providers/datadog/provider.go,5.0,9.0,2361.0,1
builtin/providers/aws/tagsELB.go,5.0,8.0,2522.0,1
builtin/providers/aws/resource_aws_redshift_subnet_group.go,5.0,8.0,2427.0,1
builtin/providers/aws/data_source_aws_acm_certificate.go,5.0,8.0,2331.0,1
plugin/discovery/requirements.go,5.0,8.0,1014.0,0
registry/test/mock_registry.go,5.0,8.0,2875.0,1
builtin/providers/azurerm/resource_arm_storage_container.go,5.0,8.0,2454.0,1
builtin/providers/aws/resource_aws_efs_mount_target.go,5.0,8.0,2405.0,1
builtin/providers/google/resource_compute_global_forwarding_rule.go,5.0,8.0,2491.0,1
examples/azure-vm-simple-linux-managed-disk/README.md,5.0,8.0,200.0,0
registry/errors.go,5.0,8.0,91.0,0
config_unix.go,5.0,8.0,56.0,0
terraform/version_required.go,5.0,8.0,1893.0,1
scripts/changelog-links.sh,5.0,8.0,44.0,0
builtin/providers/azurerm/resource_arm_traffic_manager_profile.go,5.0,8.0,2425.0,1
plugin/discovery/error.go,5.0,8.0,1003.0,0
builtin/providers/openstack/resource_openstack_compute_servergroup_v2.go,5.0,8.0,2403.0,1
command/workspace_show.go,5.0,8.0,146.0,0
builtin/providers/aws/resource_aws_cloudwatch_log_subscription_filter.go,5.0,8.0,2330.0,1
data_source_state.go,5.0,8.0,23.0,0
examples/aws-rds/README.md,5.0,8.0,168.0,0
config/append.go,5.0,8.0,583.0,0
builtin/providers/alicloud/resource_alicloud_security_group_rule.go,5.0,7.0,2599.0,1
builtin/providers/alicloud/provider.go,5.0,7.0,2599.0,1
builtin/providers/aws/resource_aws_api_gateway_method.go,5.0,7.0,2399.0,1
builtin/providers/google/resource_storage_object_acl.go,5.0,7.0,2467.0,1
backend/remote-state/gcs/backend_state.go,5.0,7.0,1050.0,0
builtin/providers/google/resource_compute_https_health_check.go,5.0,7.0,2491.0,1
builtin/providers/aws/resource_aws_ecr_repository.go,5.0,7.0,2336.0,1
scripts/website_push.sh,5.0,7.0,0.0,0
builtin/providers/aws/diff_suppress_funcs.go,5.0,7.0,2342.0,1
builtin/providers/google/resource_compute_target_http_proxy.go,5.0,7.0,2491.0,1
builtin/providers/aws/data_source_aws_s3_bucket_object.go,5.0,7.0,2335.0,1
builtin/providers/azurerm/resource_arm_eventhub_namespace.go,5.0,7.0,2464.0,1
builtin/providers/google/resource_compute_target_https_proxy.go,5.0,7.0,2492.0,1
BUILDING.md,5.0,7.0,11.0,0
builtin/providers/aws/resource_aws_alb_listener_rule.go,5.0,7.0,2330.0,1
builtin/providers/google/resource_sql_user.go,5.0,7.0,2441.0,1
builtin/providers/aws/resource_aws_redshift_parameter_group.go,5.0,6.0,2430.0,1
builtin/providers/google/resource_storage_bucket_acl.go,5.0,6.0,2459.0,1
helper/logging/logging.go,5.0,6.0,977.0,0
scripts/gofmtcheck.sh,5.0,6.0,51.0,0
builtin/providers/aws/tagsEC.go,5.0,6.0,2514.0,1
builtin/providers/aws/resource_aws_iam_group_policy.go,5.0,6.0,2546.0,1
examples/aws-rds/main.tf,5.0,6.0,234.0,0
builtin/providers/aws/resource_aws_api_gateway_resource.go,5.0,6.0,2380.0,1
builtin/providers/mailgun/provider.go,5.0,6.0,2354.0,1
backend/remote-state/swift/backend_state.go,5.0,6.0,1129.0,0
builtin/providers/aws/resource_aws_instance_migrate.go,5.0,6.0,2343.0,1
terraform/valuesourcetype_string.go,5.0,6.0,1066.0,0
builtin/providers/aws/data_source_aws_cloudformation_stack.go,5.0,6.0,2339.0,1
config/module/inode.go,5.0,6.0,534.0,0
helper/hashcode/hashcode.go,5.0,6.0,972.0,0
builtin/providers/aws/resource_aws_iam_user_policy.go,5.0,6.0,2546.0,1
builtin/providers/azurerm/tags.go,5.0,5.0,2346.0,1
builtin/providers/aws/conversions.go,5.0,5.0,83.0,0
builtin/providers/terraform/test-fixtures/basic.tfstate,5.0,5.0,5160.0,2
builtin/providers/dme/resource_dme_record.go,5.0,5.0,2339.0,1
builtin/providers/google/resource_compute_instance_migrate.go,5.0,5.0,2344.0,1
examples/gce-vpn/vpn.tf,5.0,5.0,85.0,0
builtin/providers/google/resource_compute_image.go,5.0,5.0,2372.0,1
examples/google-two-tier/variables.tf,5.0,5.0,101.0,0
terraform/user_agent.go,5.0,5.0,996.0,0
examples/aws-s3-cross-account-access/main.tf,5.0,5.0,230.0,0
examples/aws-elb/main.tf,5.0,5.0,226.0,0
examples/digitalocean/main.tf,5.0,5.0,49.0,0
builtin/providers/dnsimple/provider.go,5.0,5.0,2345.0,1
examples/aws-count/variables.tf,5.0,5.0,232.0,0
builtin/providers/template/datasource_cloudinit_config.go,5.0,5.0,2335.0,1
examples/consul/variables.tf,5.0,5.0,81.0,0
builtin/providers/azurerm/resource_arm_storage_queue.go,5.0,5.0,2450.0,1
builtin/providers/google/dns_change.go,5.0,5.0,2418.0,1
builtin/providers/template/provider.go,5.0,5.0,2341.0,1
examples/aws-asg/main.tf,5.0,5.0,225.0,0
help.go,5.0,5.0,24.0,0
examples/digitalocean/variable.tf,5.0,5.0,57.0,0
builtin/providers/docker/resource_docker_image.go,5.0,5.0,2342.0,1
terraform/node_resource_apply.go,4.0,56.0,3330.0,2
terraform/transform_reference.go,4.0,49.0,3958.0,2
terraform/transform_destroy_edge.go,4.0,45.0,3128.0,1
providers/provider.go,4.0,36.0,1581.0,1
builtin/providers/aws/resource_provider.go,4.0,34.0,204.0,0
configs/resource.go,4.0,32.0,481.0,0
helper/schema/core_schema.go,4.0,31.0,1401.0,0
terraform/transform_diff.go,4.0,29.0,3027.0,1
command/state_meta.go,4.0,29.0,1669.0,1
terraform/state_add.go,4.0,28.0,815.0,0
terraform/graph_builder_destroy_plan.go,4.0,27.0,3130.0,2
terraform/transform_destroy_cbd.go,4.0,27.0,3076.0,1
dag/dag.go,4.0,26.0,100.0,0
config/module/get.go,4.0,26.0,658.0,0
terraform/node_output.go,4.0,26.0,1920.0,1
backend/local/backend_refresh.go,4.0,25.0,2135.0,1
builtin/providers/openstack/types.go,4.0,25.0,2358.0,1
backend/remote/backend_common.go,4.0,23.0,260.0,0
builtin/providers/cloudstack/resource_cloudstack_port_forward.go,4.0,23.0,2486.0,1
terraform/node_resource_plan_orphan.go,4.0,22.0,2950.0,1
terraform/hook_mock.go,4.0,21.0,2259.0,1
terraform/graph_config_node_module.go,4.0,21.0,119.0,0
state/remote/state.go,4.0,21.0,1142.0,0
terraform/transform_destroy.go,4.0,21.0,74.0,0
states/sync.go,4.0,20.0,1243.0,0
depgraph/graph.go,4.0,18.0,71.0,0
terraform/eval_import_state.go,4.0,18.0,3027.0,1
terraform/transform_orphan_count.go,4.0,18.0,2811.0,1
states/instance_object.go,4.0,17.0,1210.0,0
builtin/providers/pagerduty/resource_pagerduty_service.go,4.0,17.0,2409.0,1
terraform/module_dependencies.go,4.0,17.0,2858.0,1
terraform/node_provider_abstract.go,4.0,17.0,2272.0,1
dag/walk.go,4.0,16.0,822.0,0
command/format/plan.go,4.0,16.0,1148.0,0
builtin/providers/cloudstack/resource_cloudstack_firewall.go,4.0,16.0,2526.0,1
builtin/providers/rancher/resource_rancher_registration_token.go,4.0,15.0,2425.0,1
builtin/providers/cloudstack/resource_cloudstack_egress_firewall.go,4.0,15.0,2490.0,1
terraform/node_module_variable.go,4.0,15.0,1982.0,1
terraform/node_resource_plan_destroy.go,4.0,15.0,2942.0,1
states/state_string.go,4.0,15.0,1114.0,0
states/statemgr/filesystem.go,4.0,15.0,135.0,0
state/testing.go,4.0,15.0,1115.0,0
builtin/providers/rancher/resource_rancher_environment.go,4.0,14.0,2413.0,1
builtin/providers/google/resource_google_project.go,4.0,14.0,2396.0,1
backend/atlas/backend.go,4.0,14.0,1703.0,1
command/meta_new.go,4.0,14.0,2343.0,1
builtin/providers/pagerduty/provider.go,4.0,14.0,2385.0,1
builtin/providers/kubernetes/provider.go,4.0,14.0,2393.0,1
builtin/providers/rancher/resource_rancher_registry_credential.go,4.0,13.0,2425.0,1
command/workspace_list.go,4.0,13.0,1378.0,0
builtin/providers/rancher/resource_rancher_registry.go,4.0,13.0,2425.0,1
config/import_tree.go,4.0,13.0,617.0,0
terraform/state_filter.go,4.0,13.0,1048.0,0
builtin/providers/terraform/provider.go,4.0,13.0,2392.0,1
command/workspace_select.go,4.0,13.0,1359.0,0
builtin/providers/kubernetes/structures.go,4.0,13.0,2391.0,1
command/hook_count.go,4.0,12.0,100.0,0
terraform/test-fixtures/apply-vars/main.tf,4.0,12.0,2993.0,1
terraform/graph_walk.go,4.0,12.0,1799.0,1
terraform/eval_for_each.go,4.0,12.0,176.0,0
builtin/providers/profitbricks/resource_profitbricks_server.go,4.0,12.0,2378.0,1
.go-version,4.0,12.0,16.0,0
config/module/copy_dir.go,4.0,12.0,576.0,0
builtin/providers/azure/resource_azure_virtual_network.go,4.0,12.0,2430.0,1
terraform/transform_module_variable.go,4.0,12.0,1900.0,1
backend/remote-state/consul/backend_state.go,4.0,12.0,1049.0,0
builtin/providers/openstack/resource_openstack_lb_member_v2.go,4.0,11.0,2460.0,1
builtin/providers/openstack/resource_openstack_lb_pool_v2.go,4.0,11.0,2460.0,1
config/test-fixtures/basic.tf.json,4.0,11.0,3320.0,2
config/config_string.go,4.0,11.0,622.0,0
terraform/node_module_removed.go,4.0,11.0,2778.0,1
command/env_new.go,4.0,11.0,106.0,0
builtin/providers/mailgun/resource_mailgun_domain.go,4.0,11.0,2389.0,1
examples/README.md,4.0,11.0,318.0,0
builtin/providers/pagerduty/resource_pagerduty_user.go,4.0,11.0,2392.0,1
states/statefile/version3_upgrade.go,4.0,11.0,1179.0,0
builtin/providers/rancher/provider.go,4.0,10.0,2388.0,1
terraform/context_graph_type.go,4.0,10.0,1115.0,0
terraform/transform_orphan_output.go,4.0,10.0,2803.0,1
builtin/providers/openstack/resource_openstack_networking_secgroup_rule_v2.go,4.0,10.0,2445.0,1
command/012_config_upgrade.go,4.0,10.0,249.0,0
plugin/discovery/meta_set.go,4.0,10.0,1004.0,0
builtin/providers/aws/resource_aws_cloudwatch_event_target.go,4.0,10.0,2331.0,1
terraform/transform_expand.go,4.0,10.0,1009.0,0
backend/local/cli.go,4.0,10.0,248.0,0
builtin/providers/openstack/resource_openstack_compute_floatingip_v2.go,4.0,9.0,2436.0,1
terraform/graph_walk_operation.go,4.0,9.0,1117.0,0
helper/resource/error.go,4.0,9.0,973.0,0
backend/remote-state/http/backend.go,4.0,9.0,1171.0,0
builtin/providers/azurerm/resource_arm_servicebus_topic.go,4.0,9.0,2421.0,1
builtin/providers/aws/resource_aws_main_route_table_association.go,4.0,9.0,2601.0,1
state/remote/testing.go,4.0,9.0,1078.0,0
plugin/discovery/version.go,4.0,9.0,998.0,0
terraform/node_data_destroy.go,4.0,9.0,2799.0,1
plugin/resource_provisioner.go,4.0,9.0,1049.0,0
builtin/providers/atlas/provider.go,4.0,9.0,2347.0,1
terraform/graph_config_node_output.go,4.0,9.0,67.0,0
builtin/providers/librato/resource_librato_service.go,4.0,9.0,2341.0,1
tfdiags/contextual.go,4.0,9.0,149.0,0
builtin/providers/triton/resource_key.go,4.0,8.0,2375.0,1
config/loader_hcl2.go,4.0,8.0,772.0,0
builtin/providers/aws/resource_aws_security_group_rule_migrate.go,4.0,8.0,2484.0,1
backend/remote-state/manta/backend.go,4.0,8.0,111.0,0
terraform/test-fixtures/apply-provisioner-conninfo/main.tf,4.0,8.0,2944.0,1
terraform/node_output_orphan.go,4.0,8.0,1774.0,1
terraform/transform.go,4.0,8.0,1766.0,1
builtin/providers/rancher/util.go,4.0,8.0,2407.0,1
command/env_select.go,4.0,8.0,85.0,0
builtin/providers/cloudstack/resource_cloudstack_ssh_keypair.go,4.0,8.0,2421.0,1
terraform/transform_attach_config_provider.go,4.0,8.0,1828.0,1
communicator/communicator.go,4.0,7.0,40.0,0
terraform/test-fixtures/apply-destroy/main.tf,4.0,7.0,2972.0,1
builtin/bins/provider-aws/main.go,4.0,7.0,93.0,0
examples/azure-vm-simple-linux-managed-disk/main.tf,4.0,7.0,159.0,0
scripts/gogetcookie.sh,4.0,7.0,45.0,0
builtin/providers/dnsimple/config.go,4.0,7.0,2348.0,1
tools/terraform-bundle/README.md,4.0,7.0,7.0,0
builtin/providers/google/resource_sql_database.go,4.0,7.0,2476.0,1
terraform/state_upgrade_v1_to_v2.go,4.0,7.0,989.0,0
builtin/providers/packet/provider.go,4.0,7.0,2344.0,1
backend/remote-state/artifactory/backend.go,4.0,7.0,1146.0,0
builtin/providers/aws/resource_aws_appautoscaling_target.go,4.0,7.0,2344.0,1
state/remote/consul.go,4.0,7.0,11.0,0
terraform/test-fixtures/apply-provisioner-multi-self-ref-single/main.tf,4.0,7.0,2833.0,1
provider.go,4.0,7.0,41.0,0
backend/remote-state/azure/client.go,4.0,7.0,1046.0,0
terraform/graphnodeconfigtype_string.go,4.0,7.0,50.0,0
builtin/providers/aws/import_aws_route_table.go,4.0,7.0,2333.0,1
examples/aws-rds/variables.tf,4.0,7.0,235.0,0
builtin/providers/aws/resource_aws_iam_group_membership.go,4.0,7.0,2329.0,1
terraform/transform_config_flat.go,4.0,7.0,1754.0,1
builtin/providers/profitbricks/resource_profitbricks_nic.go,4.0,7.0,2393.0,1
builtin/providers/arukas/provider.go,4.0,6.0,2361.0,1
builtin/providers/azurerm/resource_arm_sql_server.go,4.0,6.0,2383.0,1
terraform/test-fixtures/apply-depends-create-before/main.tf,4.0,6.0,2901.0,1
builtin/providers/template/resource_template_file.go,4.0,6.0,19.0,0
terraform/path.go,4.0,6.0,1759.0,1
builtin/providers/aws/resource_aws_iam_saml_provider.go,4.0,6.0,2340.0,1
terraform/test-fixtures/plan-ignore-changes-wildcard/main.tf,4.0,6.0,2855.0,1
builtin/providers/triton/resource_vlan.go,4.0,6.0,2347.0,1
builtin/providers/heroku/resource_heroku_space.go,4.0,6.0,2327.0,1
terraform/node_provider_disabled.go,4.0,6.0,1778.0,1
builtin/providers/azure/resource_azure_dns_server.go,4.0,6.0,2428.0,1
examples/aws-rds/subnet-variables.tf,4.0,6.0,235.0,0
terraform/test-fixtures/graph-provisioners/main.tf,4.0,6.0,2924.0,1
builtin/providers/azurerm/resource_arm_search_service.go,4.0,6.0,2362.0,1
builtin/providers/alicloud/service_alicloud_ecs.go,4.0,6.0,2598.0,1
builtin/providers/aws/tagsRedshift.go,4.0,6.0,2400.0,1
terraform/test-fixtures/apply-provisioner-destroy-fail/main.tf,4.0,6.0,2840.0,1
terraform/test-fixtures/issue-5254/step-1/main.tf,4.0,6.0,2932.0,1
terraform/test-fixtures/apply-multi-var-order-interp/main.tf,4.0,6.0,3137.0,2
builtin/providers/vsphere/resource_vsphere_virtual_disk.go,4.0,6.0,2332.0,1
terraform/test-fixtures/apply-multi-var-count-dec/main.tf,4.0,6.0,2945.0,1
builtin/providers/aws/resource_aws_waf_rule.go,4.0,6.0,2349.0,1
builtin/providers/alicloud/config.go,4.0,6.0,2598.0,1
builtin/providers/azurerm/resource_arm_storage_share.go,4.0,6.0,2473.0,1
builtin/providers/aws/resource_aws_ssm_association.go,4.0,6.0,2331.0,1
examples/aws-rds/outputs.tf,4.0,6.0,234.0,0
builtin/providers/aws/resource_aws_glacier_vault.go,4.0,6.0,2328.0,1
builtin/providers/ns1/resource_record.go,4.0,6.0,2352.0,1
examples/aws-count/README.md,4.0,6.0,167.0,0
builtin/providers/docker/config.go,4.0,6.0,2339.0,1
terraform/test-fixtures/apply-module-provider-inherit-alias-orphan/main.tf,4.0,6.0,2926.0,1
builtin/providers/random/resource_id.go,4.0,6.0,2329.0,1
